Question	Predicted Parse	Gold Parse	Result
college_2: find the names of all instructors whose salary is greater than the salary of all instructors in the biology department. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > (SELECT MAX(salary) FROM instructor WHERE dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	0
college_2: what are the names of all instructors with a higher salary than any of the instructors in the biology department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > (SELECT MAX(salary) FROM instructor WHERE dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	0
csu_1: find the names of the campus which has more faculties in 2002 than every campus in orange county. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT Campus FROM Campuses WHERE County != 'Orange' AND Id IN (SELECT Campus FROM faculty WHERE Year = 2002 AND Faculty > (SELECT Faculty FROM faculty WHERE Year = 2002 AND Campus IN (SELECT Id FROM Campuses WHERE County = 'Orange')))	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	0
csu_1: what are the names of the campus that have more faculties in 2002 than the maximum number in orange county? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT Campus FROM Campuses WHERE County != 'Orange' AND Id IN (SELECT Campus FROM faculty WHERE Year = 2002 AND Faculty > (SELECT MAX(Faculty) FROM faculty JOIN Campuses ON faculty.Campus = Campuses.Id WHERE County = 'Orange'))	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	0
movie_1: what is the names of movies whose created year is after all movies directed by steven spielberg? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	SELECT title FROM Movie WHERE year > (SELECT MAX(year) FROM Movie WHERE director = 'Steven Spielberg')	"select title from movie where year > (select max(year) from movie where director = ""steven spielberg"")"	0
hr_1: display the employee number, name( first name and last name ) and job title for all employees whose salary is more than any salary of those employees whose job title is pu_man. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.EMPLOYEE_ID, e.FIRST_NAME, e.LAST_NAME, j.JOB_TITLE FROM employees e INNER JOIN jobs j ON e.JOB_ID = j.JOB_ID WHERE e.SALARY > (SELECT MAX(SALARY) FROM employees WHERE JOB_ID = 'PU_MAN')	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	0
hr_1: what are the employee ids, full names, and job ids for employees who make more than the highest earning employee with title pu_man? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.EMPLOYEE_ID, CONCAT(e.FIRST_NAME, ' ', e.LAST_NAME) AS 'Full Name', e.JOB_ID FROM employees e JOIN jobs j ON e.JOB_ID = j.JOB_ID WHERE e.SALARY > (SELECT MAX(SALARY) FROM employees WHERE JOB_ID = 'PU_MAN')	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	0
music_1: what is ids of the songs whose resolution is higher than the resolution of any songs with rating lower than 8? | genre : g_name , rating , most_popular_in | artist : artist_name , country , gender , preferred_genre | files : f_id , artist_name , file_size , duration , formats | song : song_name , artist_name , country , f_id , genre_is , rating , languages , releasedate , resolution	SELECT f_id  FROM song  WHERE resolution > (SELECT resolution FROM song WHERE rating < 8)	select f_id from song where resolution > (select max(resolution) from song where rating < 8)	0
music_1: what is the id of every song that has a resolution higher than that of a song with a rating below 8? | genre : g_name , rating , most_popular_in | artist : artist_name , country , gender , preferred_genre | files : f_id , artist_name , file_size , duration , formats | song : song_name , artist_name , country , f_id , genre_is , rating , languages , releasedate , resolution	SELECT f_id FROM song WHERE resolution > (SELECT resolution FROM song WHERE rating < 8)	select f_id from song where resolution > (select max(resolution) from song where rating < 8)	0
network_2: find the number of people whose age is greater than all engineers. | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*) FROM Person WHERE age > (SELECT MAX(age) FROM Person WHERE job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	1
